#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
165;Ljudi ne odlaze u Njemačku, jer je lakše otići negdje gdje je već uređeno, nego se trude urediti život u Mostaru.;People do not go to Germany, because it is easier to go somewhere where it is already well arranged, but rather they make an effort to fix up life in Mostar.;youth;life together;;1.0;1.0;2;6.4;20.7;;6;4.0;Activism;20;7.0;Migration;Culture & Society;Economic Activity & Livelihoods;-1;1.0;0.59322;0.0;1.060606;0.686275;0.048234;0.515464
166;Ispred crkve u Potocima održava se Advent.;Advent is held in front of the church in Potoci.;youth;life together;;;2.0;2;14.4;11.0;;14;4.0;Religious buildings;11;0;Socializing;Culture & Society;Culture & Society;0;2.0;0.59322;0.0;0.0;1.372549;2.45614;0.95
167;U Vojnom se organizuje malonogometni turnir.;An indoor football tournament is organized in Vojno.;youth;life together;;;2.0;2;3.1;12.3;;3;10.0;Open Spaces;12;3.0;Activities;Culture & Society;Culture & Society;0;2.0;0.59322;0.0;0.0;1.372549;0.10167;0.571429
168;Mladi iz Potoka ne moraju ići u Mostar da bi imali više izbora za izlazak.;Young people from Potoci do not have to go to Mostar to have more options to go out.;youth;life together;;;2.0;2;11.1;15.0;;11;10.0;Cafes and Space;15;0;Youth;Culture & Society;Culture & Society;0;2.0;0.59322;0.0;0.0;1.372549;0.368421;0.478261
169;U novom centru postoji inkubator za poduzeća koji tek počinju biznis.;The new center has a business incubator for businesses which are just starting out.;youth;life together;;1.0;1.0;2;17.4;20.6;;17;4.0;Buildings;20;6.0;Small businesses;Economic Activity & Livelihoods;Economic Activity & Livelihoods;-1;1.0;0.59322;0.0;1.060606;0.686275;0.227273;0.515464
170;U Potocima je organizovano gledanje filmova na otvorenom.;Outdoor movies are organised in Potoci.;youth;life together;;;2.0;2;3.7;11.2;;3;7.0;Activities;11;2.0;Social;Culture & Society;Culture & Society;0;2.0;0.59322;0.0;0.0;1.372549;0.10167;0.95
171;U Potocima postoji sportska arena.;There is a sports arena in Potoci.;youth;life together;;;2.0;2;12.1;;;12;10.0;Facilities;0;0;0;Culture & Society;0;0;2.0;0.59322;0.0;0.0;1.372549;5.0;0.0
172;Bošnjaci i Hrvati urgiraju da Srbi u Željuši dobiju vodu.;Bosniaks and Croats advocate for Serbs in Željuša to get water.;men;life together;;2.0;;2;6.4;17.6;;6;4.0;Activism;17;6.0;Water/agriculture;Culture & Society;Economic Activity & Livelihoods;-2;2.0;0.59322;0.0;2.121212;0.0;0.048234;0.318182
173;Ljudi u Potocima izdaju kuće za odmor turistima.;People in Potoci rent out holiday homes to tourists.;men;life together;;;2.0;2;20.8;20.4;;20;8.0;Livelihoods;20;4.0;Tourism;Economic Activity & Livelihoods;Economic Activity & Livelihoods;0;2.0;0.59322;0.0;0.0;1.372549;0.115464;0.515464
174;Kada se raspiše konkurs za 50 pripravnika u državnoj službi – posao se dodjeljuje prema kvalifikacijama a ne na način da bošnjački i hrvatski političari predlože po 25 kandidata;When a contest is announced for 50 interns in the state sector - the job is awarded according to qualifications, and not in the way that Bosniak and Croat politicians propose 25 candidates each.;women;life together;1.0;1.0;;2;20.2;4.2;;20;2.0;Hiring & employment;4;2.0;Corruption;Economic Activity & Livelihoods;Rights & Dignity;0;1.0;0.59322;1.029412;1.060606;0.0;0.115464;0.387097
175;Ljudi nisu prisiljeni tražiti veze za liječenje.;People are not forced to seek connections for medical treatment.;women;life together;;;2.0;2;23.2;4.2;2022-02-12 00:00:00;23;2.0;0;4;2.0;Corruption;Rights & Dignity;Rights & Dignity;0;2.0;0.59322;0.0;0.0;1.372549;140.0;0.387097
222;U Potocima se ljudi međusobno posjećuju;In Potoci, people visit each other.;women;life together;;1.0;;1;6.2;11.4;;6;2.0;Personal relationships;11;4.0;Informal;Culture & Society;Culture & Society;-1;1.0;0.29661;0.0;1.060606;0.0;0.024117;0.475
223;MZ pravi projekte koji omogućavaju ljudima različitih nacionalnosti zajedničke aktivnosti.;The local MZ creates projects that enable people of different nationalities to have activities together.;women;life together;;;1.0;1;6.9;9.6;;6;9.0;Ethno-religious identity;9;6.0;Mjesna zajednica;Culture & Society;Rights & Dignity;0;1.0;0.29661;0.0;0.0;0.686275;0.024117;0.306122
224;Bošnjakinja i Hrvatica iz Potoka su zajedno išle sa svojim muževima na bračno putovanje na Brač;A Bosniak woman and a Croat woman from Potoci went on a honeymoon trip to Brač with their husbands.;men;life together;;1.0;;1;11.3;6.9;;11;3.0;Individual Leisure;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;-1;1.0;0.29661;0.0;1.060606;0.0;0.184211;0.318519
225;Kada je Bošnjakinja iz Potoka imala zdravstvenih problema, komšija Srbin joj je odmah ponudio svu moguću pomoć;When the Bosniak woman from Potoci had health problems, a Serb neighbor immediately offered all possible help.;men;life together;1.0;;;1;6.1;6.9;2022-02-14 00:00:00;6;10.0;Us V Them;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;1;1.0;0.29661;1.029412;0.0;0.0;0.024117;0.318519
226;Komšije Srbi, kada odu na put u Srbiju, ostave ključeve svoje kuće komšijama Bošnjacima da pripaze na imanje;When they go on a trip to Serbia, Serb neighbours leave the keys to their house with their Bosniak neighbors to look after their property.;men;life together;1.0;;;1;6.12;6.9;;6;12.0;Neighbor Relations;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;1;1.0;0.29661;1.029412;0.0;0.0;0.024117;0.318519
227;Žena iz Potoka je pomogla djevojci druge nacionalnosti da se liječi na Bijelom Brijegu;A woman from Potoci helped a girl of another nationality to be treated in hospital Bijeli Brijeg.;men;life together;;1.0;;1;23.2;6.9;2022-02-12 00:00:00;23;2.0;0;6;9.0;Ethno-religious identity;Rights & Dignity;Culture & Society;-1;1.0;0.29661;0.0;1.060606;0.0;70.0;0.318519
228;U Potocima psiholozi organizuju psihološka savjetovališta za mlade.;In Potoci, psychologists organize psychological counseling for young people.;men;life together;1.0;;;1;23.3;10.2;2022-02-12 00:00:00;23;3.0;0;10;2.0;Unemployment;Rights & Dignity;Rights & Dignity;1;1.0;0.29661;1.029412;0.0;0.0;70.0;0.52
229;U Potocima mladi organizuju zajedničke akcije koje okupljaju mlade, uz finansijsku podršku Grada.;In Potoci, young people organize joint actions that bring together young people, with the financial support of the city.;men;life together;;1.0;;1;15.1;9.8;;15;10.0;Engagement;9;8.0;Access to public funds;Culture & Society;Rights & Dignity;-1;1.0;0.29661;0.0;1.060606;0.0;0.27668;0.306122
230;Hrvat ne treba čekati Bajram da dobije kolač od susjeda Bošnjaka.;A Croat does not have to wait for Eid to get a cake from a Bosniak neighbor.;men;life together;;;1.0;1;6.12;6.9;;6;12.0;Neighbor Relations;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.024117;0.318519
231;Kad je krenula korona, ljudi iz Potoka su starijim komšijama išli u kupovinu.;When Corona started, people from Potoci went shopping for their older neighbors.;men;life together;;;1.0;1;6.6;6.1;2022-02-14 00:00:00;6;6.0;Inter-generational Relations;6;10.0;Us V Them;Culture & Society;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.024117;0.318519
232;Omladina iz Potoka se druži u kafiću u Potocima.;Young people from Potoci hang out in a cafe in Potoci.;youth;life together;;;1.0;1;15.0;11.1;;15;0.0;Youth;11;10.0;Cafes and Space;Culture & Society;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.27668;0.475
233;U Potocima se ne može osjetiti da dvije različite vjere žive jedna pored druge.;In Potoci, one cannot feel that people of two different religions live side by side.;youth;life together;;;1.0;1;1.3;6.9;;1;3.0;Social;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.087719;0.318519
234;Obitelji uspješno ispunjavaju svoje želje.;Families successfully fulfill their wishes.;youth;life together;;;1.0;1;20.8;;;20;8.0;Livelihoods;0;0;0;Economic Activity & Livelihoods;0;0;1.0;0.29661;0.0;0.0;0.686275;0.057732;0.0
235;Kada ljudi zadovolje svoje potrebe i želje, pomažu drugima u svojoj zajednici.;When people meet their needs and desires, they help others in their community.;youth;life together;;;1.0;1;20.8;6.12;;20;8.0;Livelihoods;6;12.0;Neighbor Relations;Economic Activity & Livelihoods;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.057732;0.318519
236;Kad se trudiš najviše što možeš na poslu, poslodavac dovoljno cijeni tebe i to što radiš.;When you put in your best efforts at work, your employer values you and what you do enough.;youth;life together;;;1.0;1;20.3;;;20;3.0;Worker's protection and rights;0;0;0;Economic Activity & Livelihoods;0;0;1.0;0.29661;0.0;0.0;0.686275;0.057732;0.0
237;Ljudi u Potocima upoznaju se u parku.;People in Potoci meet one another in the park.;youth;life together;;;1.0;1;11.0;3.1;;11;0.0;Socializing;3;10.0;Open Spaces;Culture & Society;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.184211;0.264706
238;Djevojka iz Potoka koja 80% vremena provede u Mostaru, nađe vremena i da istraži područja u Potocima.;A girl from Potoci, who spends 80% of her time in Mostar, also finds time to explore the area of Potoci.;youth;life together;;;1.0;1;11.3;;;11;3.0;Individual Leisure;0;0;0;Culture & Society;0;0;1.0;0.29661;0.0;0.0;0.686275;0.184211;0.0
239;U Potocima žive ljudi koji pridonose sebi, a ne štete drugima.;People who live in Potoci contribute to themselves, and do not harm others.;youth;life together;;;1.0;1;3.2;6.3;;3;2.0;Public Ownership;6;3.0;Social Trust;Culture & Society;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.050835;0.318519
240;Ljudi vjernici mogu da žive zajedno s pripadnicma drugih vjera.;People of faith can live together with members of other faiths.;men;life together;;1.0;;1;1.3;6.9;;1;3.0;Social;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;-1;1.0;0.29661;0.0;1.060606;0.0;0.087719;0.318519
241;Ljudi različitih vjera se ne moraju voljeti da bi radili zajedno.;People of different faiths don’t have to love each other to work together.;men;life together;;1.0;;1;6.9;20.1;;6;9.0;Ethno-religious identity;20;10.0;Inclusivity;Culture & Society;Economic Activity & Livelihoods;-1;1.0;0.29661;0.0;1.060606;0.0;0.024117;0.257732
242;Razlike među ljudima različitih vjera u Mostaru se koriste da svima bude bolje.;Differences between people of different faiths in Mostar are used to make it better for everyone.;youth;life together;;1.0;;1;6.9;1.3;;6;9.0;Ethno-religious identity;1;3.0;Social;Culture & Society;Culture & Society;-1;1.0;0.29661;0.0;1.060606;0.0;0.024117;0.22619
243;Deponija Uborak ne smrdi kada se prođe autobusom pored;The Uborak landfill does not stink when you pass by in bus.;women;life together;1.0;;;1;10.6;18.1;;10;6.0;Public utilities;18;10.0;Waste management Services;Rights & Dignity;Rights & Dignity;1;1.0;0.29661;1.029412;0.0;0.0;0.430769;0.466667
244;Komunalne službe sakupljaju smeće u Potocima, ne ostavljaju ga ispred kuća petkom.;Utilities/communal services collect garbage in Potoci, and they do not leave it in front of houses on Fridays.;youth;life together;1.0;;;1;10.6;18.1;;10;6.0;Public utilities;18;10.0;Waste management Services;Rights & Dignity;Rights & Dignity;1;1.0;0.29661;1.029412;0.0;0.0;0.430769;0.466667
245;Komunalna služba pokupi sav otpad iz Potoka.;The utility service/communal service collects all the waste from Potoci.;youth;life together;;;1.0;1;10.6;18.1;;10;6.0;Public utilities;18;10.0;Waste management Services;Rights & Dignity;Rights & Dignity;0;1.0;0.29661;0.0;0.0;0.686275;0.430769;0.466667
246;U Potocima, kada ne znaš gdje ćeš, odeš u park i sretneš nekoga jer postoji park.;In Potoci, when you don't know where to go, you go to the park and run into someone because the park is there.;youth;life together;1.0;;;1;11.1;3.1;;11;10.0;Cafes and Space;3;10.0;Open Spaces;Culture & Society;Culture & Society;1;1.0;0.29661;1.029412;0.0;0.0;0.184211;0.264706
247;Ljudi u Potocima ne uništavaju parkove.;People in Potoci do not destroy parks.;youth;life together;;;1.0;1;3.8;3.2;;3;8.0;Condition;3;2.0;Public Ownership;Culture & Society;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.050835;0.264706
248;Parkovi u Potocima su lijepo uređeni sa cvijećem.;The parks in Potoci are beautifully decorated with flowers.;youth;life together;;;1.0;1;3.8;3.1;;3;8.0;Condition;3;10.0;Open Spaces;Culture & Society;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.050835;0.264706
249;U Potocima su postavljeni ležeći policajci na putu za Rujište.;Speed bumps were placed in Potoci on the way to Rujište.;youth;life together;;1.0;;1;17.1;21.2;;17;10.0;Roads;21;2.0;Traffic;Economic Activity & Livelihoods;Culture & Society;-1;1.0;0.29661;0.0;1.060606;0.0;0.113636;0.75
250;Postoji rasvjeta na putu prema Livču.;There are street lights on the road to Livač.;youth;life together;1.0;;;1;17.3;17.1;;17;3.0;Public Lighting;17;10.0;Roads;Economic Activity & Livelihoods;Economic Activity & Livelihoods;1;1.0;0.29661;1.029412;0.0;0.0;0.113636;0.159091
251;U Potocima se mijenjaju sijalice na uličnim svjetiljkama, tako da ima rasvjete.;In Potoci, the light bulbs on the street lamps are being changed, so there is street lighting.;youth;life together;;1.0;;1;3.8;17.3;;3;8.0;Condition;17;3.0;Public Lighting;Culture & Society;Economic Activity & Livelihoods;-1;1.0;0.29661;0.0;1.060606;0.0;0.050835;0.159091
252;Radni vijek nije produžen preko 65 godina starosti tako da se i mlađi mogu zaposliti;The retirement age has not been extended beyond 65 years of age, so younger people can also be employed.;women;life together;;1.0;;1;20.3;9.3;;20;3.0;Worker's protection and rights;9;3.0;Political functionality;Economic Activity & Livelihoods;Rights & Dignity;-1;1.0;0.29661;0.0;1.060606;0.0;0.057732;0.306122
253;Mjesna zajednica Potoci organizuje druženja mještana.;The local MZ of Potoci organises social gatherings.;men;life together;;1.0;;1;9.6;11.2;;9;6.0;Mjesna zajednica;11;2.0;Social;Rights & Dignity;Culture & Society;-1;1.0;0.29661;0.0;1.060606;0.0;0.190476;0.475
254;Prekršaji u prometu se kažnjavaju.;Traffic violations are penalised.;men;life together;;;1.0;1;21.2;4.3;;21;2.0;Traffic;4;3.0;Non-violent Crime;Culture & Society;Rights & Dignity;0;1.0;0.29661;0.0;0.0;0.686275;11.666667;0.193548
255;Političari pokazuju primjerom da rade u interesu ljudi.;Politicians show, by example, that they are working in the interest of the people.;men;life together;1.0;;;1;9.5;9.3;;9;5.0;Political coexistence;9;3.0;Political functionality;Rights & Dignity;Rights & Dignity;1;1.0;0.29661;1.029412;0.0;0.0;0.190476;0.306122
256;Političari pokazuju primjerom da rade u interesu zajedničkog života.;Politicians show by example that they work in the interest of life together.;men;life together;;;1.0;1;9.5;9.3;;9;5.0;Political coexistence;9;3.0;Political functionality;Rights & Dignity;Rights & Dignity;0;1.0;0.29661;0.0;0.0;0.686275;0.190476;0.306122
257;Kada mladi iz Potoka žele da organizuju nešto ozbiljnije, institucije od kojih moraju tražiti pomoć ne komplikuju stvari jer se politika ne miješa.;When young people from Potoci want to organise something more serious, the institutions where they have to ask for help, do not complicate things because politics does not interfere.;youth;life together;;;1.0;1;9.3;6.4;;9;3.0;Political functionality;6;4.0;Activism;Rights & Dignity;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.190476;0.318519
258;Ljudi u Potocima mogu živjeti od zemlje tako što prodaju poljoprivredne proizvode (npr. voće i povrće).;People in Potoci can live by selling agricultural products (e.g. fruits and vegetables).;women;life together;;1.0;;1;20.8;;;20;8.0;Livelihoods;0;0;0;Economic Activity & Livelihoods;0;-1;1.0;0.29661;0.0;1.060606;0.0;0.057732;0.0
259;Bošnjaci nemaju koristi ako se 100.000 Hrvata iseli za Njemačku.;Bosniaks do not benefit if 100,000 Croats emigrate to Germany.;men;life together;1.0;;;1;1.3;6.9;;1;3.0;Social;6;9.0;Ethno-religious identity;Culture & Society;Culture & Society;1;1.0;0.29661;1.029412;0.0;0.0;0.087719;0.318519
260;U prodavnicama ima proizvoda iz BiH.;There are products from B&H in stores.;men;life together;;1.0;;1;20.0;;;20;0.0;Business;0;0;0;Economic Activity & Livelihoods;0;-1;1.0;0.29661;0.0;1.060606;0.0;0.057732;0.0
261;U firmama u Mostaru zajedno rade i Bošnjaci i Hrvati.;Bosniaks and Croats work together in companies in Mostar.;men;life together;;1.0;;1;6.9;20.1;;6;9.0;Ethno-religious identity;20;10.0;Inclusivity;Culture & Society;Economic Activity & Livelihoods;-1;1.0;0.29661;0.0;1.060606;0.0;0.024117;0.257732
262;Kolege različitih nacionalnosti koje rade u istoj školi međusobno se časte za Božić i Bajram.;Colleagues of different nationalities who work in the same school treat each other for Christmas and Eid.;women;life together;;;1.0;1;14.2;19.3;;14;2.0;Interfaith relations;19;3.0;School inclusiveness;Culture & Society;Rights & Dignity;0;1.0;0.29661;0.0;0.0;0.686275;1.22807;0.413793
263;Bošnjak ima dosta kolega na fakultetu koji su druge vjere.;A Bosniak has many colleagues at the university who are of other faiths.;men;life together;;1.0;;1;19.3;6.9;;19;3.0;School inclusiveness;6;9.0;Ethno-religious identity;Rights & Dignity;Culture & Society;-1;1.0;0.29661;0.0;1.060606;0.0;0.402299;0.318519
264;Više neformalnog obrazovanja poboljšava kvalitetu života.;More non-formal education improves the quality of life.;youth;life together;;;1.0;1;19.2;;;19;2.0;Non-school based education;0;0;0;Rights & Dignity;0;0;1.0;0.29661;0.0;0.0;0.686275;0.402299;0.0
265;Mačkare/karneval se održava u Potocima.;Masquerade/carnival is held in Potoci.;youth;life together;;;1.0;1;3.1;3.7;;3;10.0;Open Spaces;3;7.0;Activities;Culture & Society;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.050835;0.264706
266;"U centru ""Emaus"", pored crkve u Potocima, održavaju se seminari.";Seminars are held at the Emmaus Center, next to the church in Potoci.;youth;life together;;;1.0;1;19.2;14.4;;19;2.0;Non-school based education;14;4.0;Religious buildings;Rights & Dignity;Culture & Society;0;1.0;0.29661;0.0;0.0;0.686275;0.402299;0.315789
267;U Potocima postoji diskoteka u kojoj se svi druže navečer.;In Potoci there is a disco where everyone hangs out in the evening.;youth;life together;;;1.0;1;11.1;;;11;10.0;Cafes and Space;0;0;0;Culture & Society;0;0;1.0;0.29661;0.0;0.0;0.686275;0.184211;0.0
268;Postojeći Centar za kulturu, pored prostora, nudi bogat program radionica za djecu i mlade.;The existing Cultural Center, in addition to space, offers a rich program of workshops for children and youth.;youth;life together;;1.0;;1;15.1;19.2;;15;10.0;Engagement;19;2.0;Non-school based education;Culture & Society;Rights & Dignity;-1;1.0;0.29661;0.0;1.060606;0.0;0.27668;0.413793
269;Na Uborku se ne odlažu mrtve životinje.;Dead animals are not disposed of at Uborak.;men;life together;;1.0;;1;18.1;10.7;;18;10.0;Waste management Services;10;7.0;Animals;Rights & Dignity;Rights & Dignity;-1;1.0;0.29661;0.0;1.060606;0.0;1.333333;0.52
270;Zastave Armije BiH i Šahovnica ne pokazuju da je Mostar podijeljen grad.;The flags of the Army of B&H and the Chequered flag do not show that Mostar is a divided city.;men;life together;;1.0;;1;8.5;6.1;;8;5.0;Political Symbols;6;10.0;Us V Them;Culture & Society;Culture & Society;-1;1.0;0.29661;0.0;1.060606;0.0;17.5;0.318519
158;Osoba koja baci smeće na ulici se kažnjava.;A person who throws garbage on the street is punished.;men;life together;;1.0;1.0;2;4.0;18.2;;4;0.0;Criminality and Legal Enforcement;18;2.0;Waste prevention;Rights & Dignity;Rights & Dignity;-1;;0.59322;0.0;1.060606;0.686275;0.376344;0.933333
