#;Indikator BHS;Indicator English;Focus Group;Concept;F;M;Y;T;Code 1;Code 2;Comments;Code 1 ;Subcode 1;Subcat 1 name;Code 2;Subcode 2;Subcat 2 name;Dimension 1;Dimension 2;M-F;Min (M,F,Y);Imp score;Imp-F;Imp-M;Imp-Y;Imp-Cat1;Imp-Cat2
;Migranti ne ulaze u kuće susjeda sa Bijelog Brijega.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Migranti se ne napadaju međusobno.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Muškarci migranti, koji se kreću bez obitelji, ne konzumiraju alkohol.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Muškarci migranti, koji se kreću bez obitelji, ne prave probleme*. (m);;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru nema kriminalaca, pa djevojka se osjeća sigurno otići bilo gdje.;;men;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Nema napada na djevojke kod velikih stepenica.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Za razliku od velikih gradova, Mostar je odličan za 14-godišnjakinju, jer je siguran.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Trimuša je sigurna i po danu, i navečer, tako da mladi tamo idu navečer.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Mladi idu na Trimušu navečer, jer je sigurno.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Oko Mrtvare prolazi policija svaki dan.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Muškarac, koji živi u susjednom ulazu, nije nasrnuo na ženu i ozlijedio je.;;youth;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Lopovi ne pljačkaju stanove u naselju ispod Bijelog Brijega i na taj način ne unose strah u ljude.;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Lopovi ne kradu veš u kućama na Bijelom Brijegu;;women;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Kad sijalice javne rasvjete prestanu raditi, povjerenik MZ riješi taj problem putem Gradske uprave.;;verification;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;U Mostaru postoje kvartovski komunalni redari, koji opominju ljude koji bacaju smeće po ulici.;;verification;peace;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
8.0;Mladi iz čitavog grada trenutno imaju više sportskih aktivnosti nego prije.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
9.0;Ljeti se na Studentskom mladi ljudi druže navečer.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
10.0;Djeca na Bijelom Brijegu često igraju lopte zajedno.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
11.0;"Djeca se igraju ""policajaca i lopova"" na dvorištu.";;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
13.0;U zajednici nije bitno ko je i što je neki građanin.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
14.0;Stanar s Bijelog brijega ne bi mijenjao svoj ulaz ni za što.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
17.0;Stanari jednog ulaza na Bijelom Brijegu sudjeluju u prikupljanju novca kada je to potrebno.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
22.0;Muškarac s Bijelog Brijega i njegove kolege s posla se organiziraju da se druže nakon posla.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
23.0;Mlade i starije kolege s posla zajedno planinare.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
26.0;Stanari Bijelog Brijega se više drže zajedno nego npr. ljudi iz Centra II.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
27.0;Kad se ljudi popnu u svoje naselje - Bijeli Brijeg - popnu se u svoj mir.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
32.0;Mladi se druže kod Mrtvare od 10 navečer do 5 ujutro.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
34.0;Umirovljenici se druže posjećujući jedni druge.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
44.0;Zbližavaju se mladi koja dolazi u kafić pored Cima.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
48.0;Kada su puno ljudi u zgradi na Bijelom Brijegu imali koronu i nisu mogli izlaziti, puno puta susjedi su ostavljali vreću hrane ispred vrata.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
54.0;Ni u jednoj zgradi na Bijelom Brijegu nema nijedna osoba koja se ne može dogovoriti s ostalima.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
58.0;Ljudi iz dijaspore se vraćaju u Mostar jer je ovdje bolje odgajati djecu.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
62.0;U svakoj zajednici u Mostaru postoji osoba koja će lakše sarađivati sa drugima.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
63.0;Općenito, ljudi koji žive u Mostaru mogu surađivati ​​s drugima u Mostaru.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
64.0;Općenito, ljudi koji žive u Mostaru mogu surađivati ​​sa susjedima u zgradama.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
68.0;Djevojka sa Bijelog Brijega koja pravi male kreativne radove, ostavi par svojih radova u kućici na šetalištu.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
78.0;Stariji ljudi u Mostaru shvaćaju da postoji puno više zgrada nego prije.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
79.0;Stariji ljudi u Mostaru razumiju zašto mlađi “svake minute” idu kod doktora.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
83.0;Djevojka sa Bijelog Brijega heklanje je naučila od svoje bake.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
92.0;Susjedi na Bijelom Brijegu se raduju kada se vide.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
103.0;Mladoj ženi sa Bijelog Brijega ulijeva povjerenje što neki susjedi ostavljaju u ulazima osobne stvari (kao što su bicikl ili dječja kolica) bez katanca.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
104.0;Roditelji ne govore djeci da su previše pozitivni.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
106.0;Žena sa Bijelog Brijega osjeća da može pitati susjede brašno ili šećer.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
109.0;Žene iz Podhuma idu zajedno na izlete (preko udruge umirovljenika).;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
113.0;U Cimu susjedi i dalje piju kavu zajedno dva puta dnevno.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
115.0;Žena sa Bijelog Brijega ima broj telefona od svojih susjeda i može ih nazvati ako nešto treba.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
117.0;Žena sa Bijelog Brijega ostavlja dijete kod susjede da je pričuva.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
118.0;Mladi ljudi, koji su se odselili u inozemstvo, vraćaju se u Mostar.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
124.0;Ljudi u Mostaru koji rade u etnički miješanim radnim mjestima se poštuju.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
128.0;Žena sa Bijelog Brijega ugodno se osjeća na tečaju engleskog jezika u KC Kralj Fahd.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
130.0;"Ženu sa Bijelog Brijega koja je studirala prije 7-8 godina na Univerzitetu ""Džemal Bijedić"" u Mostaru više niko ne pita zašto je tamo studirala.";;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
131.0;Danas mladi biraju hoće li studirati psihologiju na Univerzitetu ili Sveučilištu prema polju interesa iz psihologije.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
133.0;Humanitarne organizacije u Mostaru pomažu svima u Mostaru kojima je pomoć potrebna bez obzira na naciju.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
135.0;Ljudi različitih vjera su u jednoj zajednici.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
138.0;Kad je bilo pravoslavni Božič, predstavnici različitih vjera su se posjećivali.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
139.0;Vjerski predstavnici se sve češće susreću.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
144.0;U sklopu Adventa je postavljeno klizalište u parku.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
145.0;U naselju Bijeli Brijeg je mirno jer ne prolazi glavna prometna cesta.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
149.0;Velike stepenice na Bijelom Brijegu su uređene - raslinje je posječeno.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
153.0;U šumi na Bijelom Brijegu napravljena je dodatna staza za šetnju.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
154.0;Šetalište na Barama je lijepo, jer je dobro osvijetljeno.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
157.0;Rade se nove ulice u Mostaru, što znači da se pokreću nove stvari.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
162.0;Kad se grade nove zgrade u Mostaru, javne institucije ih održavaju.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
164.0;Mostar ima šetalište duže od onoga koje ide prema staroj Gimnaziji.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
166.0;Postoji dugo šetalište u šumi pored Mostara.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
170.0;U Mostaru postoji i muški odbojkaški klub.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
171.0;Rukometni klub u Mostaru ima više termina u dvorani, jer ima dovoljno dvorana.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
172.0;Košarkaški klub u Mostaru ima više termina u dvorani, jer ima dovoljno sportskih dvorana.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
173.0;Mali nogomet klub u Mostaru ima više termina jer ima dovoljno sportskih dvorana.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
179.0;U Mostaru postoji prostor za umjetničko klizanje.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
183.0;U Mostaru postoji mjesto gdje mlade osobe koje se bave kreativnim biznisima mogu izložiti svoje radove.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
184.0;Preko puta sata kod Starog tržnog, i dalje postoji radnja gdje se prodaju ručni radovi.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
185.0;U Mostaru postoji mjesto za građane da vide slike domaćih slikara.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
186.0;Postoji otvoreno mjesto gdje ljudi mogu naučiti o zdravstvenim problemima.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
187.0;Djeca koja se bave plivanjem (Velež, Zrinjski, Orca) i donose medalje, imaju toplu vodu u Gradskoj banji.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
188.0;Đemo, koji redovno čisti Trimušu, od Grada Mostara dobio je stan na korištenje.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
189.0;Povjerenik Mjesne zajednice organizira ljetne turnire na Bijelom Brijegu.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
198.0;Novi gradonačelnik Mostara je pokrenuo rad na novim ulicama.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
200.0;Gradonačelnik Mostara je izašao ujutro sa komunalim poduzećima.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
203.0;Građani znaju za postojeće fondove koje mogu koristiti.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
204.0;Postoji podrška za ljude koji se bave kreativnim/umjetničkim radom (npr. slikari).;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
206.0;Tereni za sport se redovno uređuju u Mostaru.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
207.0;Mnogo djece koristi uređene terene za sport.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
208.0;Ljeti se organizira amaterski turnir u košarci na Vojničkom.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
209.0;Mnogo ljudi iz cijelog grada dođu na košarkaški turnir na Vojničkom.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
210.0;Sportski susreti koje organizira Studentski zbor okupljaju veliki broj studenata.*;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
211.0;Studentski zbor organizira različita natjecanja sa nagradama za studente.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
212.0;Nastavljen je trud prethodnog povjerenika MZ, umirovljenog Marinka, da se održava boćalište.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
215.0;Postoji streljana u Sjevernom logoru.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
216.0;Postoji streljana negdje bliže Bijelom Brijegu.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
218.0;Sportski treninzi povezuju ljude u Mostaru.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
219.0;Djeca se više druže, pa bolje razvijaju socijalne vještine.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
221.0;Studenti se druže u grupicama na fakultetu.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
222.0;Učenici jednog razreda osnovne škole su povezani, jer se zajedno druže na časovima 8 godina.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
226.0;Običan Radio, preko svog Instagram profila, organizira nagradne igre.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
231.0;Mostarski mediji Mostar ne nazivaju „grad slučaj“.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
234.0;Svi umirovljenici se okupe kada čekaju da podignu penziju.;;women;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
236.0;Turnir u tavli na Bijelom Brijegu privlači mnogo ljudi iz cijelog grada.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
237.0;Advent na Šetalištu okuplja mnogo ljudi iz cijele regije.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
241.0;Na dočeku Nove godine na otvorenom u Mostaru bude 12000 gostiju.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
246.0;U Mostaru se organiziraju gastro-festivali na kojima se promovira lokalna kuhinja.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
247.0;U Mostaru se organiziraju festivali na kojima se promovira lokalna nošnja.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
250.0;U Kosači se organiziraju izložbe.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
252.0;Više ljudi zna za umjetnički bazar koji se održava u Abraševiću.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
253.0;Postoji bolja promocija za umjetnički bazar koji se održava u Abraševiću.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
254.0;U Mostaru postoji galerija u kojoj možete vidjeti radove više umjetnika.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
255.0;Prijateljica djevojke sa Bijelog Brijega predstavila je svoj slikarski rad u Kosači.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
258.0;Ispred Mepasa djeca s posebnim potrebama prodaju stvari koje su pravili.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
260.0;Svake godine, postoji ples za “stop nasilju nad ženama.” (One Billion Rising);;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
269.0;Kada ljudi daju svoje ideje, postoji osoba u susjedstvu koja će to pokrenuti. (npr. čišćenje);;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
270.0;Kada neka osoba pokrene neku ideju, postoje ljudi koji će se uključiti u to.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Kućni savjeti na Bijelom Brijegu dobro održavaju zgrade i prostore oko zgrada.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Na Bijelom Brijegu ne postoje zgrade koje su okružene smećem.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi koji žive u Mostaru ne zagadjuju svoj grad.;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Ljudi u Mostaru se ponašaju na isti način kao i kada posjećuju veće gradove (npr. ne bacaju smeće okolo).;;youth;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
;Vlasnici pasa kupe izmet iza svog psa.;;men;life together;;;;0;;;;0;0.0;0;0;0.0;0;0;0;0;0;0.0;0.0;0;0.0;#N/A;0.0
